Mark Borowiecki:1,200,000
Mark Fayne:null
Mark Friedman:749,167
Mark Giordano:6,750,000
Mark Jankowski:1,675,000
Mark Letestu:null
Mark McNeill:650,000
Mark Pysyk:2,733,333
Mark Rassell:null
Mark Scheifele:6,125,000
Mark Simpson:null
Mark Stone:7,350,000
Marko Dano:800,000
Markus Granlund:1,475,000
Markus Hannikainen:675,000
Markus Nutivaara:2,700,000
Markus Phillips:null
Martin Bakos:700,000
Martin Fehervary:836,666
Martin Frk:1,050,000
Martin Hanzal:4,750,000
Martin Jones:5,750,000
Martin Kaut:925,000
Martin Marincin:800,000
Martin Necas:894,166
Martin Ouellette:null
Mason Appleton:741,667
Mason Geertsen:650,000
Mason McDonald:822,500
Mason Mitchell:883,750
Mason Shaw:792,500
Matej Pekar:null
Mathew Barzal:863,333
Mathias Bau:null
Mathieu Joseph:728,333
Mathieu Olivier:null
Mathieu Perreault:4,125,000
Matiss Kivlenieks:925,000
Mats Zuccarello:4,500,000
Matt Bartkowski:650,000
Matt Beleskey:1,900,000
Matt Benning:null
Matt Bradley:null
Matt Calvert:2,850,000
Matt Cullen:650,000
Matt Donovan:null
Matt Duchene:6,000,000
Matt Dumba:6,000,000
Matt Fonteyne:null
Matt Grzelcyk:1,400,000
Matt Hendricks:700,000
Matt Hunwick:2,250,000
Matt Iacopelli:null
Matt Irwin:675,000
Matt Lorito:675,000
Matt Luff:676,666
Matt Mangene:null
Matt Martin:2,500,000
Matt Murray:null
Matt Nieto:1,975,000
Matt Niskanen:5,750,000
Matt Puempel:675,000
Matt Read:650,000
Matt Register:null
Matt Roy:833,750
Matt Taormina:650,000
Matt Tennyson:650,000
Matt Tomkins:null
Matt Ustaski:null
Matt Villalta:775,833
Matt Weis:null
Matteo Gennaro:null
Matthew Boucher:null
Matthew Ford:null
Matthew Highmore:775,833
Matthew Lane:null
Matthew Macdougall:null
Matthew Peca:1,300,000
Matthew Phillips:733,333
Matthew Spencer:728,333
Matthew Strome:804,166
Matthew Tkachuk:925,000
Mattias Ekholm:3,750,000
Mattias Janmark:2,300,000
Max Domi:3,150,000
Max Jones:863,333
Max Lagace:null
Max McCormick:650,000
Max Pacioretty:4,050,000
Max Paddock:null
Maxim Golod:null
Maxim Lamarche:null
Maxim Letunov:833,750
Maxim Mamin:757,500
Maxim Sushko:null
Maxime Comtois:820,000
Maxime Fortier:759,166
Maxime Lajoie:710,000
Maximilian Kammerer:870,000
Melker Karlsson:2,000,000
Merrick Madsen:767,500
Merrick Rippon:null
Michael Amadio:717,500
Michael Bournival:650,000
Michael Brodzinski:778,333
Michael Bunting:715,000
Michael Carcone:675,000
Michael Chaput:675,000
Michael Del Zotto:null
Michael Dipietro:825,833
Michael Downing:820,000
Michael Fora:725,000
Michael Frolik:4,300,000
Michael Grabner:3,350,000
Michael Hutchinson:1,300,000
Michael Lindqvist:925,000
Michael Matheson:4,875,000
Michael McCarron:874,125
Michael McNiven:666,666
Michael Mersch:675,000
Michael Paliotta:null
Michael Pezzetta:743,333
Michael Prapavessis:null
Michael Raffl:2,350,000
Michael Rasmussen:894,166
Michael Sgarbossa:650,000
Michael Spacek:750,000
Michael Stone:3,500,000
Michael Vecchione:900,000
Michal Cajkovsky:null
Michal Ivan:null
Michal Kempny:2,500,000
Michal Moravcik:null
Michal Neuvirth:2,500,000
Micheal Ferland:1,750,000
Micheal Haley:825,000
Miikka Salomaki:750,000
Mika Zibanejad:5,350,000
Mikael Backlund:5,350,000
Mikael Granlund:5,750,000
Mike Condon:2,400,000
Mike Green:5,375,000
Mike Hoffman:5,187,500
Mike Liambas:null
Mike McKenna:700,000
Mike McMurtry:null
Mike Reilly:725,000
Mike Smith:4,250,000
Mikey Eyssimont:null
Mikhail Berdin:758,333
Mikhail Sergachev:894,166
Mikhail Vorobyov:784,167
Mikkel Boedker:4,000,000
Mikko Koivu:5,500,000
Mikko Koskinen:2,500,000
Mikko Rantanen:894,167
Milan Lucic:6,000,000
Miles Koules:null
Miles Wood:null
Milos Roman:null
Mirco Mueller:850,000
Miro Heiskanen:894,166
Miroslav Svoboda:767,500
Mitch Callahan:700,000
Mitch Hults:833,750
Mitch McLain:null
Mitch Reinke:925,000
Mitchell Balmas:null
Mitchell Marner:894,167
Mitchell Stephens:833,333
Montana Onyebuchi:null
Morgan Adams-moisan:null
Morgan Frost:894,166
Morgan Geekie:763,333
Morgan Klimchuk:700,000
Morgan Rielly:5,000,000
Nate Prosser:650,000
Nate Schmidt:2,225,000
Nate Schnarr:null
Nate Thompson:1,650,000
Nathan Beaulieu:2,400,000
Nathan Dunkley:null
Nathan Gerbe:675,000
Nathan MacKinnon:6,300,000
Nathan Noel:775,833
Nathan Walker:650,000
Nazem Kadri:4,500,000
Neal Pionk:925,000
Nelson Nogier:713,333
Nic Dowd:650,000
Nic Kerdiles:null
Nic Petan:null
Nicholas Baptiste:787,500
Nicholas Caamano:738,333
Nicholas Merkley:null
Nicholas Paul:650,000
Nicholas Suzuki:null
Nick Bjugstad:4,100,000
Nick Bonino:4,100,000
Nick Cousins:1,000,000
Nick Desimone:925,000
Nick Foligno:5,500,000
Nick Henry:null
Nick Holden:2,200,000
Nick Jensen:null
Nick Lappin:700,000
Nick Leddy:5,500,000
Nick Ritchie:null
Nick Schmaltz:925,000
Nick Schneider:675,000
Nick Seeler:725,000
Nicklas Backstrom:6,700,000
Nico Gross:null
Nico Hischier:925,000
Nicolas Aube-Kubel:680,833
Nicolas Beaudin:null
Nicolas Deslauriers:950,000
Nicolas Guay:null
Nicolas Hague:822,500
Nicolas Meloche:853,333
Nicolas Roy:720,000
Nikita Jevpalovs:null
Nikita Korostelev:null
Nikita Kucherov:4,766,667
Nikita Scherbak:863,333
Nikita Soshnikov:800,000
Nikita Zadorov:2,150,000
Nikita Zaitsev:4,500,000
Niklas Hansson:745,833
Niklas Hjalmarsson:4,100,000
Niklas Kronwall:4,750,000
Niko Mikkola:842,500
Nikolaj Ehlers:6,000,000
Nikolay Goldobin:863,333
Nino Niederreiter:5,250,000
Noah Gregor:768,333
Noah Hanifin:4,950,000
Noah Juulsen:863,333
Noel Acciari:725,000
Noel Hoefenmayer:null
Nolan Patrick:925,000
Nolan Stevens:842,500
Nolan Vesey:817,500
Oleg Sosunov:716,666
Oliver Bjorkstrand:2,500,000
Oliver Ekman-Larsson:5,500,000
Oliver Kylington:730,833
Olivier Archambault:null
Olivier Galipeau:null
Olivier Rodrigue:null
Olle Eriksson Ek:null
Olli Juolevi:863,333
Olli Maatta:null
Ondrej Kase:2,600,000
Ondrej Palat:5,300,000
Ondrej Vala:701,666
Oscar Dansk:675,000
Oscar Klefbom:4,167,000
Oscar Lindberg:1,700,000
Oskar Lindblom:925,000
Oskar Sundqvist:700,000
Ostap Safin:770,833
Otto Somppi:763,333
Owen Lalonde:null
Owen Tippett:894,166
P.K. Subban:9,000,000
Par Lindholm:925,000
Parker Kelly:736,666
Parker Milner:null
Pascal Laberge:780,833
Pat Nagle:null
Patric Hornqvist:5,300,000
Patrice Bergeron:6,875,000
Patrick Bajkov:809,166
Patrick Brown:650,000
Patrick Eaves:3,150,000
Patrick Kane:10,500,000
Patrick Marleau:6,250,000
Patrick Maroon:1,750,000
Patrick Russell:700,000
Patrick Sieloff:700,000
Patrik Berglund:3,850,000
Patrik Laine:925,000
Patrik Nemeth:2,500,000
Patrik Rybar:925,000
Paul Bittner:747,500
Paul Byron:1,166,667
Paul Carey:700,000
Paul Ladue:825,000
Paul Stastny:6,500,000
Paul Thompson:675,000
Pavel Buchnevich:925,000
Pavel Francouz:690,000
Pavel Gogolev:null
Pavel Jenys:678,333
Pavel Koltygin:null
Pavel Zacha:894,167
Pekka Rinne:7,000,000
Peter Budaj:1,025,000
Peter Cehlarik:742,500
Peter Holland:675,000
Peter Stoykewych:null
Petr Mrazek:1,500,000
Petrus Palmu:825,833
Phelix Martineau:null
Pheonix Copley:650,000
Phil Di Giuseppe:null
Phil Kessel:6,800,000
Phil Varone:null
Philip Samuelsson:null
Philipp Grubauer:3,333,333
Philipp Kurashev:null
Philippe Desrosiers:715,000
Philippe Maillet:null
Philippe Myers:678,333
Phillip Danault:3,083,333
Pierre Engvall:925,000
Pierre-Edouard Bellemare:1,450,000
Pierre-Luc Dubois:894,166
Pierre-Olivier Joseph:894,166
Pontus Aberg:650,000
Radek Faksa:2,200,000
Radel Fazleev:675,000
Radim Salda:null
Radim Simek:675,000
Radko Gudas:3,350,000
Radovan Bondra:null
Raphael Harvey-Pinard:null
Rasmus Andersson:755,833
Rasmus Asplund:845,000
Rasmus Dahlin:925,000
Rasmus Ristolainen:5,400,000
Rasmus Sandin:925,000
Reece Scarlett:650,000
Reece Willcox:675,000
Reid Boucher:725,000
Reid Duke:770,000
Reid Gardiner:null
Reilly Smith:5,000,000
Reilly Webb:null
Remi Elie:735,000
Rich Clune:null
Richard Bachman:675,000
Richard Panik:2,800,000
Rickard Rakell:3,789,444
Riley Barber:650,000
Riley Damiani:null
Riley Nash:2,750,000
Riley Sheahan:2,100,000
Riley Stillman:773,333
Riley Stotts:null
Riley Sutter:null
Rinat Valiev:650,000
Rob O'Gara:874,125
Robbie Payne:null
Robbie Russo:650,000
Robby Fabbri:925,000
Robert Bortuzzo:1,150,000
Robert Hagg:1,150,000
Robert Thomas:894,166
Roberto Luongo:4,533,333
Robin Lehner:1,500,000
Rocco Grimaldi:650,000
Roland McKeown:745,000
Roman Durny:null
Roman Josi:4,000,000
Roman Polak:1,300,000
Roman Pucek:null
Ron Hainsey:3,000,000
Roope Hintz:811,667
Ross Colton:767,500
Ross Johnston:1,000,000
Rourke Chartier:672,500
Rudolfs Balcers:759,167
Ryan Callahan:5,800,000
Ryan Carpenter:650,000
Ryan Chyzowski:null
Ryan Collins:880,833
Ryan Culkin:null
Ryan Donato:900,000
Ryan Dzingel:1,800,000
Ryan Ellis:2,500,000
Ryan Fitzgerald:792,500
Ryan Getzlaf:8,250,000
Ryan Graves:650,000
Ryan Gropp:802,500
Ryan Haggerty:null
Ryan Hartman:875,000
Ryan Johansen:8,000,000
Ryan Kesler:6,875,000
Ryan Lindgren:925,000
Ryan Lomberg:710,000
Ryan Macinnis:797,500
Ryan McDonagh:4,700,000
Ryan McGregor:null
Ryan McLeod:null
Ryan Merkley:925,000
Ryan Miller:2,000,000
Ryan Moore:null
Ryan Murphy:650,000
Ryan Murray:2,825,000
Ryan Nugent-Hopkins:6,000,000
Ryan O'Reilly:7,500,000
Ryan Pulock:2,000,000
Ryan Reaves:2,775,000
Ryan Scarfo:null
Ryan Spooner:4,000,000
Ryan Sproul:null
Ryan Stanton:700,000
Ryan Strome:3,100,000
Ryan Suter:7,538,462
Ryan Van stralen:null
Ryan Wagner:null
Saku Maenalanen:925,000
Sam Anas:675,000
Sam Bennett:1,950,000
Sam Carrick:650,000
Sam Gagner:3,150,000
Sam Herr:null
Sam Jardine:null
Sam Lafferty:767,500
Sam Lofquist:null
Sam Miletic:710,000
Sam Reinhart:null
Sam Steel:863,333
Sam Vigneault:925,000
Sami Niku:775,000
Sami Vatanen:4,875,000
Samuel Blais:673,333
Samuel Girard:728,333
Samuel Harvey:null
Samuel Laberge:null
Samuel Montembault:null
Samuel Morin:700,000
Scott Darling:4,150,000
Scott Harrington:675,000
Scott Kosmachuk:650,000
Scott Laughton:962,500
Scott Mayfield:1,450,000
Scott Moldenhauer:null
Scott Pooley:null
Scott Sabourin:null
Scott Walford:null
Scott Wedgewood:700,000
Scott Wilson:1,050,000
Scottie Upshall:null
Sean Couturier:4,333,333
Sean Day:761,666
Sean Durzi:null
Sean Kuraly:1,275,000
Sean Malone:787,500
Sean Monahan:6,375,000
Sean Walker:745,000
Sebastian Aho:925,000
Sebastian Repo:740,000
Semyon Der-Arguchintsev:null
Semyon Varlamov:5,900,000
Sergei Bobrovsky:7,425,000
Sergei Boikov:681,667
Sergei Shumakov:925,000
Serron Noel:null
Seth Griffith:650,000
Seth Jones:5,400,000
Shane Gersich:925,000
Shane Hanna:null
Shane Starrett:817,500
Shayne Gostisbehere:4,500,000
Shea Theodore:null
Shea Weber:7,857,143
Sheldon Dries:925,000
Sheldon Rempal:925,000
Sidney Crosby:8,700,000
Simon Benoit:null
Simon Bourque:720,000
Simon Despres:null
Skyler McKenzie:741,666
Slater Koekkoek:865,000
Sonny Milano:863,333
Spencer Foo:925,000
Spencer Martin:650,000
Spencer Smallman:741,667
Spencer Watson:705,833
Stefan Elliott:650,000
Stefan Leblanc:null
Stefan Matteau:650,000
Stefan Noesen:1,725,000
Stelio Mattheos:null
Stepan Falkovsky:698,333
Stephen Johns:2,350,000
Steve Oleksy:650,000
Steve Santini:null
Steven Fogarty:708,750
Steven Kampfer:650,000
Steven Lorentz:728,333
Steven Stamkos:8,500,000
Stuart Percy:null
Stuart Skinner:784,166
Sven Andrighetto:1,400,000
Sven Baertschi:3,366,666
T.J. Brennan:675,000
T.J. Brodie:4,650,400
T.J. Melancon:null
T.J. Oshie:5,750,000
T.J. Tynan:null
Tage Thompson:925,000
Tanner Jeannot:713,333
Tanner Kaspick:739,166
Tanner Kero:750,000
Tanner Macmaster:null
Tanner Pearson:3,750,000
Tanner Pond:null
Tate Olson:null
Taylor Fedun:650,000
Taylor Hall:6,000,000
Taylor Leier:720,000
Taylor Raddysh:833,333
Terrance Amorosa:null
Terry Broadhurst:null
Teuvo Teravainen:2,860,000
Thatcher Demko:925,000
Theodor Blueger:null
Thomas Chabot:863,333
Thomas Dipauli:650,000
Thomas Greiss:3,333,333
Thomas Hickey:2,500,000
Thomas Schemitsch:717,500
Thomas Vanek:3,000,000
Tim Clifton:650,000
Tim Gettinger:730,000
Tim Heed:650,000
Tim Schaller:1,900,000
Timo Meier:894,167
Timothy Liljegren:894,166
Tobias Geisser:803,333
Tobias Lindberg:650,000
Tobias Rieder:2,000,000
Tom Gregoire:null
Tom Kuhnhackl:700,000
Tom McCollum:null
Tom Pyatt:1,100,000
Tom Wilson:5,166,666
Tomas Hertl:5,625,000
Tomas Hyka:650,000
Tomas Nosek:962,500
Tomas Plekanec:2,250,000
Tomas Tatar:4,800,000
Tommy Cross:650,000
Tony Calderone:767,500
Torey Krug:5,250,000
Travis Barron:741,666
Travis Boyd:800,000
Travis Dermott:863,333
Travis Hamonic:3,857,143
Travis Konecny:894,167
Travis Sanheim:863,333
Travis Zajac:5,750,000
Trent Frederic:925,000
Trent Vogelhuber:null
Trevor Carrick:700,000
Trevor Cheek:null
Trevor Daley:3,166,666
Trevor Hamilton:null
Trevor Lewis:2,000,000
Trevor Moore:925,000
Trevor Murphy:715,000
Trevor Smith:null
Trevor Van Riemsdyk:null
Trevor Yates:null
Trey Fix-Wolansky:null
Tristan Jarry:675,000
Troy Bourke:null
Troy Brouwer:850,000
Troy Grosenick:650,000
Troy Josephs:null
Troy Stecher:2,325,000
Troy Terry:925,000
Tucker Poolman:775,000
Turner Elson:null
Turner Ottenbreit:null
Tuukka Rask:7,000,000
Ty Dellandrea:null
Ty Lewis:716,666
Ty Rattie:800,000
Ty Ronning:750,833
Tye McGinn:null
Tyler Benson:808,333
Tyler Bertuzzi:1,400,000
Tyler Bozak:5,000,000
Tyler Ennis:650,000
Tyler Gaudet:650,000
Tyler Graovac:650,000
Tyler Johnson:5,000,000
Tyler Lewington:675,000
Tyler Motte:925,000
Tyler Moy:792,500
Tyler Myers:5,500,000
Tyler Parsons:759,167
Tyler Pitlick:1,000,000
Tyler Randell:null
Tyler Seguin:5,750,000
Tyler Sikura:650,000
Tyler Soy:null
Tyler Steenbergen:770,833
Tyler Toffoli:4,600,000
Tyler Vesel:735,000
Tyler Wong:null
Tyler Wotherspoon:700,000
Tyrell Goulbourne:715,000
Tyson Barrie:5,500,000
Tyson Jost:885,833
Ukko-Pekka Luukkonen:792,500
Urho Vaakanainen:925,000
Valentin Zykov:675,000
Valeri Nichushkin:2,950,000
Valtteri Filppula:2,750,000
Vasili Glotov:null
Victor Ejdsell:833,750
Victor Hedman:7,875,000
Victor Mete:748,333
Victor Olofsson:767,500
Victor Rask:4,000,000
Viktor Arvidsson:4,250,000
Viktor Svedberg:null
Vili Saarijarvi:697,500
Ville Husso:847,500
Ville Meskanen:925,000
Vince Dunn:722,500
Vince Pedrie:767,500
Vincent Arseneau:null
Vincent Hinostroza:null
Vincent LoVerde:null
Vincent Praplan:925,000
Vincent Trocheck:4,750,000
Vinni Lettieri:925,000
Vitali Abramov:null
Vitek Vanecek:714,167
Vladimir Sobotka:3,500,000
Vladimir Tarasenko:7,500,000
Vladislav Kamenev:833,333
Vladislav Kotkov:763,333
Vladislav Namestnikov:4,000,000
Vladislav Yeryomenko:null
Wacey Hamilton:null
Wade Megan:650,000
Walter Flower:null
Warren Foegele:746,667
Wayne Simmonds:3,975,000
Wiley Sherman:767,500
Will Bitten:805,000
Will Borgen:null
Will Butcher:925,000
Will O'Neill:null
William Carrier:725,000
William Karlsson:5,250,000
William Lagesson:741,666
Wyatte Wylie:null
Xavier Bouchard:null
Xavier Ouellet:700,000
Yakov Trenin:730,833
Yanni Gourde:1,000,000
Yannick Weber:675,000
Yasin Ehliz:730,000
Yegor Sokolov:null
Yegor Zamula:null
Zac Dalpe:725,000
Zac Rinaldo:650,000
Zach Aston-Reese:925,000
Zach Bogosian:5,142,857
Zach Fischer:null
Zach Frye:null
Zach Hyman:2,250,000
Zach Magwood:null
Zach O'Brien:null
Zach Palmquist:null
Zach Parise:7,538,462
Zach Redmond:null
Zach Senyshyn:863,333
Zach Trotman:650,000
Zach Werenski:null
Zach Whitecloud:925,000
Zachary Bouthillier:null
Zachary Emond:null
Zachary Fucale:650,000
Zachary Gallant:null
Zachary Leslie:675,000
Zachary Sanford:875,000
Zack Kassian:1,950,000
Zack Macewen:847,500
Zack Mitchell:650,000
Zack Smith:3,250,000
Zane McIntyre:650,000
Zdeno Chara:5,000,000
Zemgus Girgensons:1,600,000
